country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (% gross)"
JPN,1994,82.98,79.6968292682927,76.57,77.881,22.119,0.279192363973672,0.695458057868992,2.04914796047746,4998797262443.29,39933.5127773513,0.801559685125412,5040359645720.81,0.922871800066077,737238211755.307,100.0,0.526452848673301,110.85,52.7298317668987,37.9864196777344
JPN,1993,82.51,79.3036585365854,76.25,77.746,22.254,0.32416759914373,1.24304589707929,0.509067249192981,4454144444407.9,35681.968488155,-0.781376228136594,4591568677089.16,0.950663824755226,650976990751.384,100.0,0.565730769430735,104.82,52.7412975402339,
JPN,1992,82.22,79.080243902439,76.09,77.61,22.39,0.371192387198527,1.76028306059266,1.61372352972413,3908808434705.26,31414.9763689392,0.526745036209022,4005685680377.11,0.948312440331709,547053064318.314,100.0,0.576314837694482,112.19,51.6341794197745,29.5826892852783
JPN,1991,82.11,79.0368292682927,76.11,77.473,22.527,0.392819832481862,3.25143848753312,2.82259651713881,3584420964070.07,28915.0153598631,3.11749463315445,3670753479095.31,0.940821904384541,487393101059.09,100.0,0.595214005305751,108.75,50.8421121957463,29.425479888916
JPN,1990,81.9,78.8370731707317,75.92,77.339,22.661,0.33178288536374,3.07851628695158,2.65598494650376,3132817652848.04,25371.4641705246,4.49366120419509,3220342369079.89,0.941791766132693,424341039763.8,100.0,0.594629356169326,110.97,51.3197614242238,29.358419418335
JPN,1989,81.77,78.7685365853659,75.91,77.213,22.787,0.399761164504292,2.27228962064317,2.04296108130977,3054913797217.03,24822.7725683724,4.50717015952465,3131620257409.36,0.940781035886882,414698959212.308,,0.630821429660267,111.93,51.3760904113086,29.1003894805908
JPN,1988,81.3,78.349756097561,75.54,77.088,22.912,0.416110342195181,0.678557580457528,0.741694323013206,3071683812149.66,25059.013951522,6.21872855329639,3127315925078.35,0.94970885873148,421035491800.08,,0.682110639530101,110.97,51.4481708478834,28.8360290527344
JPN,1987,81.39,78.429512195122,75.61,76.962,23.038,0.482035496974784,0.12617684169661,-0.0798469009619822,2532808573157.03,20748.9909244528,4.14563058840942,2576941373454.33,0.965510912838467,357643073200.242,,0.713239997490517,113.52,52.3383935812475,28.0997695922852
JPN,1986,80.93,78.0104878048781,75.23,76.835,23.165,0.532357366362317,0.59558679945326,1.64415134367869,2078952922458.31,17113.2589392528,2.74561524717127,2122207212792.15,0.962811252055438,295121345756.971,,0.750091666276428,113.82,52.3335297113016,27.6512794494629
JPN,1985,80.48,77.5604878048781,74.78,76.712,23.288,0.625935963624604,2.03227734608485,1.33099428531381,1398892549340.87,11576.6904949715,4.50363061497403,1432956688017.53,0.95939791396488,199724709425.697,,0.812084999161541,112.78,52.6887852651894,28.6973304748535
ITA,2022,,,,71.657,28.343,-0.428632459102514,8.20128991161718,3.01002430636083,2010431598465.38,34157.990122464,4.12002034703882,2033967235527.63,1.67909233846156,391236001379.379,,9.40228289718811,,60.3290955740806,
ITA,2021,85.1,82.7951219512195,80.6,71.346,28.654,-0.555357163186613,1.87378325762491,0.596707536909662,2114355756913.92,35770.0496120858,7.58257799694333,2154581582777.87,1.72006283098808,417583024837.203,100.0,10.0219839338125,99.64,57.3176819460625,
ITA,2020,84.5,82.1951219512195,80.0,71.039,28.961,-0.487095091717782,-0.13770757391657,1.5712309013288,1897210466667.52,31918.6934933773,-8.53468634469738,1920942560540.83,1.73963166677436,392109071025.675,100.0,10.660311529388,99.93,58.0330374127366,69.4652786254883
ITA,2019,85.7,83.4975609756098,81.4,70.736,29.264,-1.15302842389952,0.611246943765291,0.938114135013862,2011302198827.41,33673.7509627414,1.64850339347826,2028350676137.22,1.31150962472626,374477657223.522,100.0,9.36349106123726,98.46,59.8157959111089,66.0515975952148
ITA,2018,85.6,83.3463414634146,81.2,70.438,29.562,-0.190063640113791,1.13748763600395,1.06813204686947,2091932426266.94,34622.1696664735,1.11781661979235,2115040163160.27,1.35929101145422,394974959621.953,100.0,8.98693999039567,99.17,60.1881165492975,64.291618347168
ITA,2017,85.2,82.9463414634147,80.8,70.144,29.856,-0.14986111697397,1.22653316645808,0.726343220957816,1961796197354.37,32406.7203150137,1.82033385192226,1972735013154.26,1.35737048101487,369408004068.239,100.0,8.98055791951884,97.96,60.2525531604185,61.9329986572266
ITA,2016,85.6,83.2439024390244,81.0,69.855,30.145,-0.169884073301448,-0.0940166569157271,1.13435002037254,1877071687633.83,30960.7315088911,1.46569044434084,1882461088199.94,1.33483525169556,357142289357.987,100.0,8.92912036420158,101.88,60.1242267011395,60.937328338623
ITA,2015,84.9,82.5439024390244,80.3,69.565,30.435,-0.0963761331392095,0.0387903996579552,0.931863574759717,1836637711060.55,30242.3861352184,0.875477401786128,1823940445540.23,1.20822825265709,350987745871.875,100.0,8.68063668648254,102.55,60.7686085462031,60.9394607543945
ITA,2014,85.6,83.090243902439,80.7,69.272,30.728,0.917504095962437,0.241047429826773,0.913241261981469,2162009615996.51,35565.7213771491,-0.917813879753353,2162198263107.88,1.28296965427672,422435350895.286,100.0,8.24523489362256,95.58,60.6062496036636,61.702751159668
ITA,2013,85.2,82.690243902439,80.3,68.979,31.021,1.1592511168095,1.21999342274305,1.14761015891955,2141924094298.57,35560.0814062291,-2.97240379999698,2138212137190.77,1.39902128680429,424255354565.103,100.0,8.1380283000501,101.77,60.9014917551144,62.2961616516113
