country,year,"Life expectancy at birth, female (years)","Life expectancy at birth, total (years)","Life expectancy at birth, male (years)",Urban population (% of total population),Rural population (% of total population),Population growth (annual %),"Inflation, consumer prices (annual %)",Gini index,"Inflation, GDP deflator (annual %)",GDP (current US$),GDP per capita (current US$),GDP per capita growth (annual %),GNI (current US$),Current health expenditure (% of GDP),"Hospital beds (per 1,000 people)",Domestic private health expenditure per capita (current US$),Current health expenditure per capita (current US$),"Mortality caused by road traffic injury (per 100,000 population)",People using at least basic sanitation services (% of population),People using safely managed drinking water services (% of population),"Literacy rate, adult total (% of people ages 15 and above)",Control of Corruption: Estimate,Military expenditure (% of GDP),General government final consumption expenditure (current US$),Access to electricity (% of population),Food exports (% of merchandise exports),Food production index (2014-2016 = 100),Households and NPISHs final consumption expenditure (% of GDP),"School enrollment, tertiary (gross), gender parity index (GPI)","School enrollment, tertiary (% gross)",Internet Users(%)
SWE,1974,77.9,74.9804878048781,72.2,82.517,17.483,0.290164816134143,9.9117253011324,,9.45814690731832,66012967234.7236,8089.86902926838,2.89918481310438,65214983036.1398,,,,,,,,,,3.21539704912016,14452295739.7528,,2.90947381108223,103.09,50.5823789430531,0.859120011329651,22.6772899627686,
SWE,1973,77.71,74.8673170731707,72.16,82.203,17.797,0.172364079652845,6.71799739819353,,7.03377052143691,59404966684.2214,7301.215425886,3.78893205282098,58721710209.9695,,,,,,,,,,3.27858730550753,12710517253.2228,,2.59922815271001,89.92,50.1023940816741,0.751489996910095,22.0570297241211,
SWE,1972,77.53,74.7180487804878,72.04,81.886,18.114,0.295500378583874,6.00738969862495,,6.97316508982051,48953974498.0218,6027.10740775664,1.98692133889853,48314049179.8591,,,,,,,,,,3.40796434986602,10492421496.8925,,3.04906109588106,92.02,50.5305409269098,0.744369983673096,22.4708404541016,
SWE,1971,77.4,74.6239024390244,71.98,81.563,18.437,0.688095590706231,7.39554113837636,,7.11028823374871,41566370370.1516,5132.70635295502,0.25243485508129,40990776234.5719,,,,,,,,,,3.41003678543619,8816274554.04429,,2.92346655913899,92.15,50.235174876642,0.769209980964661,21.7318592071533,
SWE,1970,77.2,74.6492682926829,72.22,81.034,18.966,0.933484921810651,7.01635885100765,,5.23528768187371,38092378395.8186,4736.20799467978,6.2923377448294,37515480106.8273,,15.3000001907349,,,,,,,,3.35866826147039,7708785834.68091,,2.30394431777255,92.31,50.4159388146972,,,
SWE,1969,76.61,74.0848780487805,71.68,80.287,19.713,0.702745811085643,2.69199458555702,,3.41821061493594,33738103394.0636,4234.16146265541,4.27371521964648,32089084456.6692,,,,,,,,,,3.45928073254583,6644197833.11955,,2.78046901548433,87.42,51.6714417740734,,,
SWE,1968,76.37,73.9729268292683,71.69,79.519,20.481,0.561996748688562,1.94312582473236,,2.39151842259511,31066820768.9909,3926.40910759663,3.05769423138615,29558465711.7431,,,,,,,,,,3.47654687767811,6057165700.73942,,2.6420727595145,96.32,51.9750694004104,,,
SWE,1967,76.54,74.1224390243903,71.82,78.727,21.273,0.767228099090544,4.28931922993324,,5.01023956085878,29275996465.9902,3720.92694585021,2.57537475620553,27864841237.7835,,,,,,,,,,3.61145184983266,5421584968.97953,,2.99757109507242,95.13,52.0614655691352,,,
SWE,1966,76.45,74.0785365853659,71.82,77.914,22.086,0.951566377508855,6.40480825348421,,6.54798067907632,26971487275.2976,3454.42988275663,1.12398956848681,25685694591.3288,,,,,,,,,,3.85801327117097,4833198899.68318,,3.21595032129342,89.81,52.4166494025345,,,
SWE,1965,76.1,73.8617073170732,71.73,77.056,22.944,0.941845548835765,5.01277129643832,,5.99314012090659,24795500355.973,3206.0992568611,2.84825977766513,23620962086.8715,,,,,,,,,,3.91263074939103,4175761603.06148,,3.2675863307682,95.97,52.4876012134199,,,
SWE,1964,75.91,73.7331707317073,71.66,76.153,23.847,0.747117164606475,3.3876623108835,,4.39853228275437,22532417359.0416,2941.0489789457,6.02605912784644,21475069841.4292,,,,,,,,,,3.86619773810931,3675381993.8997,,3.07873752712795,97.13,52.5430200394181,,,
SWE,1963,75.64,73.5553658536585,71.57,75.223,24.777,0.563633784442054,2.87174034485769,,2.76190187408008,20204871175.862,2657.02257659874,4.73593987507049,19242917263.3037,,,,,,,,,,3.96727724240992,3314265376.07576,,3.52901180861175,95.25,54.3986990698237,,,
SWE,1962,75.43,73.3504878048781,71.37,74.271,25.729,0.55153490392046,4.76619721905829,,4.02026654752197,18667251884.6321,2468.69465575645,3.68560501298462,17784189209.7523,,,,,,,,,,3.8634442931593,2968042141.65165,,3.80478817823215,94.97,54.7464011718088,,,
SWE,1961,75.39,73.4743902439024,71.65,73.295,26.705,0.471081377263699,2.15797310981959,,2.93737900542466,17212687079.8146,2288.92176298646,5.18461870799318,16395233640.1536,,,,,,,,,,3.72061333129569,2589324227.93473,,,93.86,55.275500339183,,,
SWE,1960,74.87,73.0056097560976,71.23,72.49,27.51,,4.14177915090216,,,15822585461.2453,2114.00302983134,,15076660218.5262,,14.1999998092651,,,,,,,,3.77697093998143,2385265278.24036,,,,55.829461725997,,,
ESP,2022,,,,81.304,18.696,0.419409971667468,8.39057634118639,,4.28025935774346,1397509272054.48,29350.1685214481,5.01039068983474,1401392265914.91,,,,,,99.9186164178539,99.5671426373018,,,1.46603384385733,286907313653.698,,15.9962537305243,,57.0309274000307,,,
ESP,2021,86.2,83.1780487804878,80.3,81.056,18.944,0.105706398137095,3.09313511976406,,2.30097428940911,1427380681294.55,30103.513733191,5.40811294229356,1434870975678.27,,,,,,99.918859906204,99.5642963774609,,0.741642236709595,1.36942532659619,305905136538.755,100.0,17.4014873679804,116.91,56.2422421493451,,,
ESP,2020,85.2,82.3317073170732,79.6,80.81,19.19,0.488502131838585,-0.322753017299705,34.9,1.22556634288189,1276962685648.23,26959.6754367322,-11.7575591274843,1280087734202.32,10.71374989,,775.57429184,2900.64526367,,99.9191083525324,99.5614800334883,98.5944595336914,0.737676799297333,1.3678936018154,281375442655.249,100.0,18.9617068009825,117.57,56.1096754977017,1.19122004508972,95.9648666381836,93.20565033
ESP,2019,86.7,83.8317073170732,81.1,80.565,19.435,0.717715637103499,0.699518994458693,34.3,1.44735843001939,1394320055129.38,29581.5185513293,1.25463175469125,1396786257474.48,9.13947964,,797.13356025,2712.5090332,3.9,99.9193565738972,99.5586759288235,,0.694954097270966,1.23270491757212,262995907639.211,100.0,16.4237980933624,106.66,57.3687307960656,1.1768000125885,92.8823471069336,90.71866608
ESP,2018,86.3,83.4317073170732,80.7,80.321,19.679,0.437982993728698,1.67498136863794,34.7,1.24555241777706,1421702715218.01,30379.7211126417,1.83746046437267,1423751671292.52,9.00140381,2.97,816.26562673,2741.39794922,4.1,99.9195943597293,99.5558738834628,98.4365005493164,0.641388833522797,1.25433377164601,266063146286.27,100.0,15.8678858476058,117.74,58.10265155637,1.17311000823975,91.1125717163086,86.10723877
ESP,2017,86.1,83.2829268292683,80.6,80.08,19.92,0.234587922968563,1.95607633363964,34.7,1.29921183318382,1313245330197.66,28185.3213671972,2.73447515505379,1313739000871.78,8.94976807,2.97,744.57665943,2524.69677734,4.2,99.9198417638896,99.5531187860868,,0.540556669235229,1.23002910987775,245096757728.238,100.0,16.8085036216459,101.65,58.3317562615485,1.16463994979858,88.8530120849609,84.60224915
ESP,2016,86.3,83.3292682926829,80.5,79.84,20.16,0.0844301500680736,-0.202598000426425,35.8,0.32209801213854,1233554967011.71,26537.1594894549,2.95081590903861,1236606698893.81,8.95201397,2.97,676.07411713,2376.62280273,4.1,99.9188807943147,99.5503658278686,98.2505111694336,0.601362466812134,1.13713590926222,235618717308.567,100.0,16.9908617796446,106.11,58.1706178998941,1.163370013237,86.5160827636719,80.5613327
ESP,2015,85.7,82.8317073170732,80.1,79.602,20.398,-0.077588861590047,-0.500365709903282,36.2,0.545318262109149,1196156971279.69,25754.36102944,3.91911726500582,1195894016724.61,9.12642574,2.98,673.82259539,2349.11987305,4.2,99.912472243595,99.5476438755299,98.1432571411133,0.662847697734833,1.2702320395662,233460373906.641,100.0,16.4896931180674,99.39,58.4565139153245,1.15980994701385,85.6117782592773,78.6896286
ESP,2014,86.2,83.2292682926829,80.4,79.366,20.634,-0.298951059088036,-0.151114837527181,36.1,-0.223722667699661,1371820537888.6,29513.65118004,1.69935265928203,1366800133424.68,9.08897781,2.97,796.77065746,2679.51538086,4.2,99.9060919461741,99.5449356902683,98.0937194824219,0.689561665058136,1.25391242368837,269862349819.995,100.0,15.7430087971718,94.5,59.3362631317983,1.16795003414154,85.4462738037109,76.19000244
ESP,2013,86.1,83.0780487804878,80.2,79.133,20.867,-0.327669039579687,1.40858109183012,36.2,0.397676429490559,1355579535912.56,29077.1820557566,-1.07974126518728,1346529739593.35,9.06693172,2.96,762.37538229,2629.47631836,4.0,99.8991719521826,99.5717164141287,98.0791320800781,0.926997601985931,1.27236040392798,269848351325.885,100.0,15.3640181064325,104.22,58.9557715124373,1.17668998241425,83.7256393432617,71.63500214
ESP,2012,85.5,82.4268292682927,79.5,78.902,21.098,0.0649259625617232,2.44612782366812,35.4,-0.114607765550261,1324750738725.0,28322.9465923276,-3.02190653735798,1314155086548.05,9.15419865,2.99,722.46300166,2590.2253418,4.3,99.8919086034315,99.5983436745099,97.8945388793945,1.17040634155273,1.42363040003724,264649764153.516,100.0,15.2700665220356,85.87,59.52192989262,1.18076002597809,82.2703323364258,69.80999756
ESP,2011,85.6,82.4756097560976,79.5,78.673,21.327,0.355338396471428,3.19610188833788,35.7,-0.0197393356852871,1480710495710.13,31677.9003083654,-1.16620390689791,1454580711702.35,9.16797066,3.05,771.330554,2908.92016602,4.7,99.8846632633242,99.6093275292351,97.7837524414063,1.16321241855621,1.33187655521014,306088176206.228,100.0,14.5537185099039,98.63,58.4796613531397,1.19089996814728,80.037971496582,67.08999634
ESP,2010,84.7,81.6268292682927,78.7,78.442,21.558,0.460408305051304,1.79986457728766,35.2,0.153479379550461,1422108199783.37,30532.4805081663,-0.297178903863639,1401381945416.7,9.11891174,3.11,712.89527702,2789.63720703,5.4,99.8774333450347,99.6064643947412,97.7489013671875,1.16003704071045,1.3873781239833,293422195550.008,100.0,15.1532685691189,95.48,58.0889132094538,1.19089996814728,75.9109497070313,65.80000305
ESP,2009,84.6,81.4756097560976,78.5,78.21,21.79,0.88573598057307,-0.287813083535237,34.9,0.143775339270547,1491472923706.64,32169.5028548583,-4.61174792296352,1462916148401.17,9.10764217,3.16,732.30718206,2937.71826172,6.0,99.8702267149748,99.6035929553762,97.6792678833008,1.05494809150696,1.35835383696039,307835454419.922,100.0,16.1702505287857,92.44,56.928449121547,1.19567000865936,71.5843276977539,62.40000153
ESP,2008,84.3,81.1756097560976,78.2,77.976,22.024,1.59533049906372,4.07534335957341,34.2,2.2543271978751,1631863493552.34,35510.7222312701,-0.709644824380291,1586564225114.84,8.38226032,3.2,800.19385271,2995.18603516,6.9,99.863042128939,99.600083258636,97.6306076049805,1.17877197265625,1.36762048450666,307167279648.437,100.0,14.2842926032135,93.49,57.4578136364497,1.19266998767853,69.7454223632813,59.59999847
ESP,2007,84.1,80.8731707317073,77.8,77.74,22.26,1.85108130845179,2.78679745804947,34.1,3.41639675931501,1474002579820.0,32591.3503065871,1.70457158797855,1437831552930.98,7.9186573,3.25,721.85952873,2606.27783203,8.7,99.8558753624405,99.5641228190585,97.9388427734375,1.07903242111206,1.36310631227691,260981503485.883,100.0,13.6701166202562,93.73,57.6302672427499,1.19324004650116,68.7518463134766,55.11000061
ESP,2006,84.1,80.8219512195122,77.7,77.502,22.498,1.69035255626114,3.51557576832125,33.5,3.97962663984784,1260398977831.76,28389.0785799873,2.35777247171723,1237088785672.94,7.8290596,3.29,625.56863522,2242.15893555,9.6,99.8487334227416,99.5283435190003,97.7521362304688,1.17766547203064,1.37000746147478,218809440180.0,100.0,13.5490005395714,94.4,57.7688496876441,1.18994998931885,68.5344924926758,50.36999893
ESP,2005,83.5,80.1707317073171,77.0,77.263,22.737,1.68934904712031,3.36881409750382,32.4,4.10099214935586,1153715822717.51,26429.1509449319,1.91574639257924,1137786490870.04,7.73191881,3.34,586.04995346,2060.32177734,10.6,99.8416095345955,99.4927535691672,97.7506866455078,1.32761585712433,1.38717775355122,199957653117.51,100.0,14.1039109394394,86.07,58.0849661996405,1.18537998199463,67.1533508300781,47.88000107
ESP,2004,83.2,79.8707317073171,76.7,77.022,22.978,1.7254663034483,3.03924881090927,33.3,3.88222500847937,1069055675273.75,24907.0008505856,1.35864861113495,1059088286010.81,7.65842772,3.4,551.31102686,1924.27087402,11.7,99.8345118255009,99.4573500510258,97.1651229858398,1.33718907833099,1.43022117967926,183545250228.572,100.0,14.5010597588314,95.06,58.2459214578846,1.1885199546814,66.0903167724609,44.00999832
ESP,2003,83.0,79.619512195122,76.4,76.778,23.222,1.80845446818345,3.03888839396654,31.8,3.93350333888964,907491523174.116,21510.8362454011,1.13629398955948,900043963152.155,7.563272,3.44,474.161312,1640.91784668,13.4,99.8274296698169,99.4221127765702,,1.3489111661911,1.42254439300681,152246270661.568,100.0,15.0685285144654,101.12,57.9258001710156,1.16577005386353,63.9675598144531,39.93000031
ESP,2002,83.0,79.5682926829268,76.3,76.533,23.467,1.41259540475782,3.0656568590222,,4.08467462706628,708756677088.629,17106.686576658,1.28997718123523,700728756159.217,6.80052757,3.53,340.15306571,1174.5793457,13.6,99.8203708163089,99.3870758973931,,1.31682515144348,1.45597370162444,117826050785.883,100.0,15.0548112696856,92.13,58.6826531047879,1.1655900478363,61.5879707336426,20.38999939
ESP,2001,82.8,79.3682926829268,76.1,76.343,23.657,0.694068084334464,3.58983413338114,,4.10823240729492,627830029412.205,15369.0011599444,3.21413456681397,619140631735.828,6.76895761,3.58,302.75839016,1045.05065918,14.4,99.8132400227997,99.3527666689,,,1.62958403293614,103872425717.717,100.0,14.5691864568819,92.26,59.2702066925062,1.1416699886322,59.7837295532227,18.1487236
ESP,2000,82.5,78.9658536585366,75.6,76.262,23.738,0.447137014535835,3.43351563418762,34.1,3.32975470875705,598363313494.903,14749.6874248766,4.7764007853099,594084216555.295,6.7992177,3.65,287.9344254,1005.28399658,15.4,99.8133758771573,99.3520037621673,,1.32828283309937,1.72551798839458,99913634715.2943,100.0,13.5491486297942,91.77,59.6174120283831,1.15541005134583,57.7271118164063,13.6249609
ESP,1999,82.2,78.7170731707317,75.4,76.181,23.819,0.405323025522848,2.31034813987068,33.8,2.54111013269167,634907542858.302,15720.6405016061,4.06788626828171,629140626498.843,,4.0999999046,,,,,,,,1.75523458900652,106604289198.842,100.0,14.6038160372133,84.67,59.6052192042275,1.15702998638153,55.0277290344238,7.085039616
ESP,1998,82.2,78.6658536585366,75.3,76.1,23.9,0.413847481113965,1.83432999908412,34.6,2.5666017086474,619214834614.099,15394.3514628249,3.96196525367681,611311425548.502,,4.1999998093,,,,,,,1.35599553585052,1.75731994886122,104385789063.37,100.0,15.2544997014721,85.04,59.6726937209641,1.15655994415283,52.8337287902832,4.361892223
ESP,1997,82.21,78.6041463414634,75.17,76.019,23.981,0.41911951720212,1.97107395582925,35.3,2.355985604347,590077272727.273,14730.7971752046,3.26876678628385,583087704545.455,,4.1999998093,,,,,,,,1.72281567944182,100352272727.273,100.0,15.8496324998484,87.56,60.2089864963757,1.14864003658295,50.5477485656738,2.803319693
ESP,1996,81.88,78.1204878048781,74.54,75.938,24.062,0.416515798212804,3.55884559338558,36.5,3.4600912454728,642588992512.807,16109.0843985284,2.23385341708342,633528195192.434,,4.3000001907,,,,,,,1.12921118736267,1.81443901615473,112370944437.147,100.0,15.5216518064403,81.24,60.4667183153006,1.14591002464294,47.6777687072754,1.331847429
ESP,1995,81.73,77.9807317073171,74.41,75.856,24.144,0.441365749537872,4.67380337624704,35.7,4.93312981120783,614609020549.773,15471.962716535,2.30495706842429,609570971443.822,,4.3000001907,,,,,,,,1.91702239465122,108255938083.8,100.0,15.425367842163,63.48,60.9885624462643,1.13533997535706,45.7290000915527,0.380800724
ESP,1994,81.62,77.9014634146342,74.36,75.774,24.226,0.476100555169168,4.71841373967334,35.1,3.87984191925736,530562634455.347,13415.2870010456,1.89690689457345,519422964849.087,,4.4000000954,,,,,,,,2.00133740218861,94237853682.7723,100.0,15.8375760039318,69.07,61.6762848199593,1.08044004440308,44.0414199829102,0.280069739
ESP,1993,81.26,77.5465853658537,74.01,75.692,24.308,0.518543520866421,4.56907173681805,35.7,4.53724126311641,525075636030.854,13339.908563675,-1.54335824397906,520853333769.12,,4.4000000954,,,,,,,,2.0118717370405,96326090992.2866,100.0,15.9089401170072,72.75,61.8853922579766,1.1057300567627,41.1798515319824,0.127689674
ESP,1992,81.19,77.41,73.81,75.61,24.39,0.48975790543999,5.92453126228495,,6.71077117808312,630916018202.503,16112.1889152156,0.436114989696421,623343892410.206,,4.5,,,,,,,,2.04280367601027,112339151633.35,100.0,15.1923011419197,75.99,61.9812115851066,1.08915996551514,39.2705116271973,0.076845452
ESP,1991,80.7,76.9712195121951,73.42,75.528,24.472,0.254527424551043,5.93421344335925,,6.93513966316581,577166174539.632,14811.9028194881,2.2853247769005,570816810248.198,,4.5999999046,,,,,,96.4949722290039,,2.12919223112803,97661945556.4451,100.0,15.4322952630495,74.33,61.3110497673684,1.08222997188568,37.0393600463867,0.025686193
ESP,1990,80.51,76.8375609756098,73.34,75.351,24.649,0.101828842607043,6.72181952228662,32.0,7.32625092001946,536558591250.408,13804.8767869937,3.6757679509781,530515703558.603,,4.5999999046,,,,,,,,2.29330520898016,87184722494.2866,100.0,14.7279596282888,77.78,61.393912638243,1.0698299407959,35.558219909668,0.012873564
ESP,1989,80.44,76.8136585365854,73.36,75.126,24.874,0.156776197618463,6.79143584025096,,6.89619417555912,414757056921.996,10681.9712029257,4.6628151972627,410262872803.935,,4.69999980926514,,,,,,,,2.35967514225005,65677402670.4146,,15.7603295074084,74.29,61.9694447210553,1.04205000400543,33.7125205993652,0.0
ESP,1988,80.23,76.7470731707317,73.43,74.9,25.1,0.212064999269184,4.83727066490366,,5.93612636857472,376160409941.437,9703.1238381095,4.87169207195734,370872708184.545,,4.69999980926514,,,,,,,,2.48937521722977,57684636480.5028,,17.2249030904608,69.86,61.7060500683002,1.05074000358582,31.7562007904053,0.0
ESP,1987,80.17,76.7280487804878,73.45,74.673,25.327,0.259329063201825,5.24801863489584,,5.94419802288706,318747935588.196,8239.6138016479,5.27376285896987,314786221533.486,,4.80000019073486,,,,,,,,2.6147006889558,49364952162.7813,,17.7835236832295,76.74,62.4879658692527,1.02266001701355,29.8770809173584,0.0
ESP,1986,79.85,76.5104878048781,73.33,74.444,25.556,0.298782366814399,8.79493932290324,,10.8788168280312,251321075204.942,6513.50328578924,2.94527940456537,248144330521.564,,4.80000019073486,,,,,,,,2.6250366796807,37674950695.022,,16.3380931879952,68.54,62.4925558513184,1.00642001628876,28.5632705688477,0.0
ESP,1985,79.64,76.259512195122,73.04,74.213,25.787,0.362365564916491,8.81445506678394,34.4,8.59547948982573,180793463796.477,4699.65576367274,1.95132927102915,178339212328.767,,4.90000009536743,,,,,,,,2.95472170818505,27455210371.82,,14.8879147947938,69.64,63.2790084067341,0.962999999523163,26.1563301086426,
ESP,1984,79.64,76.2953658536586,73.11,73.982,26.018,0.415255702373565,11.2802765604036,,10.864733440409,172102910370.524,4489.98893854814,1.36289714821483,168552857586.421,,5.0,,,,,,,,2.96600550441302,25673200165.5972,,15.6461411700065,72.09,63.5624525124907,0.958660006523132,24.8153896331787,
ESP,1983,79.1,75.9090243902439,72.87,73.749,26.251,0.487183210573659,12.17407273517,,11.8842454447262,170951185614.849,4478.50028561471,1.27551460782563,167322796983.759,,5.19999980926514,,,,,,,,2.93627289991861,25907525522.0418,,15.7444325630386,62.22,64.9826022573492,0.90583997964859,23.138240814209,
ESP,1982,79.32,76.1341463414634,73.1,73.515,26.485,0.600390137240396,14.4150020548327,,13.5823233971235,195996754505.528,5159.70864500142,0.640408996416269,192294673633.197,,5.40000009536743,,,,,,,,2.66030674579303,28842432227.7753,,16.1265012994305,68.47,65.6373074139908,0.851930022239685,22.5032691955566,0.0
ESP,1981,78.74,75.5285365853659,72.47,73.279,26.721,0.710878010512537,14.5493457170322,,12.3511924880062,202807891511.984,5371.16643640984,-0.839887351604801,199125227969.003,,5.40000009536743,,,,,,92.8097686767578,,2.58210874483481,29490522616.6877,,18.5373219997414,61.25,65.9670561877893,0.801100015640259,22.0707302093506,0.0
ESP,1980,78.53,75.3492682926829,72.32,72.789,27.211,0.802963561910836,15.5619020957245,34.5,13.3548272350913,232766822928.754,6208.5780190814,1.39131541840831,229755263402.181,,5.40000009536743,,,,,,,,2.48989578488601,31668530981.6663,,17.9786997811889,67.2,65.516135000207,0.743210017681122,22.0427398681641,0.0
ESP,1979,78.02,74.8187804878049,71.77,72.162,27.838,0.88158450134584,15.6602355971771,,16.9316307910368,214601955875.062,5770.21461386463,-0.83652808264543,212392352503.718,,5.5,,,,,,,,2.4970649013133,27794903321.765,,20.2940356454635,64.47,64.3046114510995,0.699530005455017,20.8460102081299,
ESP,1978,77.42,74.2956097560976,71.32,71.527,28.473,0.96287655038845,19.7736704973662,,20.631041966911,160599687500.0,4356.43922031196,0.490728186630918,158522927517.361,,,,,,,,,,2.35795730062073,19960188802.0833,,19.7068041459027,61.75,63.7491119439272,0.682569980621338,22.5070991516113,
ESP,1977,77.2,74.1319512195122,71.21,70.883,29.117,1.02913180859153,24.5380632929204,,23.383070108338,132449277108.434,3627.59066324096,1.78565709993485,130823347207.01,,,,,,,,,,2.31423266289489,15876976998.9047,,21.1672661037447,54.13,64.9142555471234,0.638329982757568,20.3396301269531,
ESP,1976,76.68,73.6426829268293,70.75,70.231,29.769,1.05685172472306,17.6248800527482,,16.4899215859322,118507184779.905,3279.31267061507,2.21777258293582,117234501367.819,,,,,,,,,,2.32104693213536,13951740860.4825,,22.5190332752583,56.6,65.5783454198807,0.582899987697601,19.5014896392822,
ESP,1975,76.31,73.3187804878049,70.47,69.57,30.43,1.08129360308283,16.9532859334983,,16.7817817436917,114777046376.812,3209.83744506281,-0.539096648865154,113934171014.493,,,,,,,,,,2.00426223337861,12508959420.2899,,22.2264407653548,57.76,64.2110939669021,0.529730021953583,16.8354301452637,
ESP,1974,75.92,72.969756097561,70.16,68.901,31.099,1.09260761038069,15.6803733985389,,15.9451123890719,97274006345.5437,2749.92466346596,4.4710682684825,96948485722.5267,,,,,,,,,,2.20756393740679,10038214594.7505,,24.046797834483,57.52,64.1099136904728,0.49193000793457,15.3978996276855,
ESP,1973,75.52,72.6107317073171,69.84,68.224,31.776,1.1049376041377,11.4167076137085,,11.8495945524739,78639525985.1513,2247.55337693219,6.604025780909,78071719017.7042,,,,,,,,,,2.11074172547559,7794805825.24272,,29.2937562768918,56.65,63.4685511701312,0.455300003290176,14.1290302276611,
ESP,1972,75.63,72.8180487804878,70.14,67.541,32.459,1.10413658971046,8.27228754941943,,8.51792319133997,59132415221.3306,1708.80862877366,6.96219306126666,58555487962.7233,,,,,,,,,,2.31778209800765,5869166450.94486,,27.9438441475352,51.29,63.7643014103493,0.401239991188049,9.64645004272461,
ESP,1971,74.56,71.630243902439,68.84,66.848,33.152,1.20508483293956,8.23688714893596,,7.84602416077047,46619420359.2814,1362.16552414021,3.39592707264329,46106900598.8024,,,,,,,,,,2.1079717457114,4681686227.54491,,30.8443049912754,47.34,64.1794933395699,0.373510003089905,8.66627025604248,
ESP,1970,74.87,72.0273170731707,69.32,66.038,33.962,1.11063144876766,5.73114484293536,,9.0667512101784,40992995008.3195,1212.28932639401,3.13732279396164,40471022106.0138,,4.69999980926514,,,,,,,,2.28661622551749,4046004278.58331,,35.1180395709624,46.53,63.9883976072254,,,
ESP,1969,73.89,71.0575609756098,68.36,65.108,34.892,0.985430559578259,2.16034713599864,,5.1332506418114,36038711599.541,1077.67869994591,7.83908305108363,35653004591.7683,,,,,,,,,,2.43416753437938,,,33.2638713009129,43.52,,,,
ESP,1968,74.36,71.5378048780488,68.85,64.168,35.832,1.30765578581186,4.95436611736466,,5.91113010893511,31475548481.4095,950.545740593734,5.21217229135009,31188508104.3807,,,,,,,,,,2.29767251939567,,,36.5892897522823,43.94,,,,
ESP,1967,74.07,71.2529268292683,68.57,63.214,36.786,1.23066581815604,6.39163108782114,,8.53771908824051,31647119228.1982,968.306781765983,3.0641265961751,31375464705.1608,,,,,,,,,,1.85195694357998,,,44.9803445305429,41.02,,,,
ESP,1966,73.78,71.0551219512195,68.46,62.251,37.749,1.02402785233795,6.24036708297991,,8.17374335983206,28721062242.1634,889.659872011529,6.15343472456982,28478655146.859,,,,,,,,,,2.07961936015824,,,43.5591769590415,43.39,,,,
ESP,1965,73.57,70.8092682926829,68.18,61.278,38.722,1.08584474209375,13.2141378382198,,9.16486664704092,24756958694.9238,774.761609330096,5.10563214429294,24646865294.9947,,,,,,,,,,1.88486682463102,,,47.1724394219543,39.47,,,,
ESP,1964,73.14,70.399756097561,67.79,60.298,39.702,0.993696426233108,6.97924673989614,,6.25431961479659,21343844643.7341,675.241639141208,4.26724541658132,21214320908.7775,,,,,,,,,,1.93055857347098,,,52.8524240803439,39.31,,,,
ESP,1963,72.36,69.6812195121951,67.13,59.306,40.694,0.877043251659206,8.74369768409144,,7.84537469002173,19074913947.7196,609.487384056513,8.63949298897253,18990535037.939,,,,,,,,,,1.96963291958044,,,52.085099782735,42.76,,,,
ESP,1962,72.08,69.5190243902439,67.08,58.308,41.692,0.920032286529714,5.70647719271312,,6.09584162348557,16138545209.246,520.206131380005,8.94647028978719,16068290740.3023,,,,,,,,,,2.26774589192604,,,55.5006437010734,36.15,,,,
ESP,1961,71.98,69.4804878048781,67.1,57.303,42.697,0.92901553460921,0.809252873882217,,2.46638975371481,13834300571.4849,450.053289246968,10.8044868564993,13771365311.6801,,,,,,,,,,2.03124482602107,,,,36.61,,,,
ESP,1960,71.66,69.1092682926829,66.68,56.567,43.433,,1.17777108409628,,,12072126075.397,396.392253337614,,12014292254.6682,,,,,,,,,,2.25074702204848,,,,,,,,
PRY,2022,,,,62.818,37.182,1.14124498151162,9.76556667164399,45.1,7.56850647643144,41722295362.0667,6153.05567679103,-1.06017407344768,40576012963.1617,,,,,,94.5727484403312,64.2206042704366,,,0.831483478747864,4806532972.04165,,63.0301534468977,,66.4766145344615,,,
PRY,2021,73.385,70.262,67.434,62.496,37.504,1.27761600231743,4.78798310123612,42.9,8.44812602665775,39950899733.227,5959.44176327886,2.69625613798159,38607111142.4196,,,,,,93.6027455921369,64.1514476084887,,-1.007155418396,0.928803634265998,4799553949.78358,100.0,69.0412976204896,110.43,62.7563289389349,,,
PRY,2020,76.156,73.182,70.398,62.183,37.817,1.34872957032065,1.7675159235669,43.5,2.20392146778615,35432177936.3317,5353.34804464198,-2.14847789745059,34243476656.1931,7.57704258,,185.2172544,405.62542725,,92.7462736659838,64.084221431351,94.544548034668,-0.838050484657288,1.02757342677333,4480212115.16087,99.7,65.2127636357754,117.12,63.5330303169211,,,73.9575119
PRY,2019,76.441,73.621,70.961,61.879,38.121,1.33657480808218,2.7570972756279,45.7,3.06187945458328,37925338460.1556,5807.83881414187,-1.72420205098025,36764366594.5078,7.16429377,,223.10865955,415.88879395,22.0,91.7156741252874,64.0189287156062,93.2135314941406,-0.875117301940918,0.973840384070445,4530662840.06933,99.7,63.1929153155413,102.31,65.4159995196361,,,68.51763153
PRY,2018,76.342,73.568,70.946,61.585,38.415,1.37397022115058,3.97561015740689,46.0,1.96024819846549,40225448651.3062,6242.96150239538,1.79595163131663,38821576511.2848,6.74497652,,231.66530262,421.08627319,22.1,90.6773914106948,63.9167043454898,94.0207977294922,-0.850952446460724,0.961156152749535,4634065931.56974,99.6,62.5881492036242,110.22,64.0604574609277,,,64.99354553
